Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T015_010,SE_T015_011,SE_T015_012,SE_T015_013,SE_T015_014,SE_T015_015,SE_T015_016,SE_T015_017,SE_T015_018,SE_T015_019,SE_T015_020,SE_T015_021,SE_T015_022,SE_T015_023,SE_T015_024,SE_T015_025,SE_T015_026,SE_T015_027,SE_T015_028,SE_T015_029,SE_T015_030,SE_T015_031,SE_T016_001,SE_T016_002,SE_T016_003,SE_T016_004,SE_T016_005,SE_T016_006,SE_T016_007,SE_T016_008,SE_T016_009,SE_T016_010,SE_T016_011,SE_T016_012,SE_T016_013,SE_T016_014,SE_T016_015,SE_T016_016,SE_T016_017,SE_T016_018,SE_T016_019
"50013020200","14000US50013020200","Census Tract 202, Grand Isle County, Vermont","Census Tract 202, Grand Isle County, Vermont","vt","140","00","ACSSF","0000730",,,,,"50","013",,,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,3840,122.558,31.3321081024314,3840,3662,7,49,12,0,0,110,3840,3782,3604,7,49,12,0,0,110,58,58,0,0,0,0,0,0,3840,3782,58,30,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,10,10,0,0,0,12,2,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"50015953000","14000US50015953000","Census Tract 9530, Lamoille County, Vermont","Census Tract 9530, Lamoille County, Vermont","vt","140","00","ACSSF","0000731",,,,,"50","015",,,,"953000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,2441,21.84596,111.736882178605,2441,2338,14,0,3,0,1,85,2441,2426,2325,13,0,3,0,0,85,15,13,1,0,0,0,1,0,2441,2426,15,3,10,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015953100","14000US50015953100","Census Tract 9531, Lamoille County, Vermont","Census Tract 9531, Lamoille County, Vermont","vt","140","00","ACSSF","0000732",,,,,"50","015",,,,"953100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713,3713,58.75816,63.1912178743685,3713,3635,0,9,0,0,7,62,3713,3671,3600,0,9,0,0,0,62,42,35,0,0,0,0,7,0,3713,3671,42,10,20,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015953200","14000US50015953200","Census Tract 9532, Lamoille County, Vermont","Census Tract 9532, Lamoille County, Vermont","vt","140","00","ACSSF","0000733",,,,,"50","015",,,,"953200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,3491,78.08865,44.7055970915695,3491,3301,61,59,6,0,5,59,3491,3386,3201,61,59,6,0,0,59,105,100,0,0,0,0,5,0,3491,3386,105,4,72,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,8,0,0,4,13,0,5,0,8,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015953300","14000US50015953300","Census Tract 9533, Lamoille County, Vermont","Census Tract 9533, Lamoille County, Vermont","vt","140","00","ACSSF","0000734",,,,,"50","015",,,,"953300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011,3011,80.09745,37.5917077608082,3011,2860,0,3,42,0,74,32,3011,2918,2841,0,3,42,0,0,32,93,19,0,0,0,0,74,0,3011,2918,93,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,11,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015953400","14000US50015953400","Census Tract 9534, Lamoille County, Vermont","Census Tract 9534, Lamoille County, Vermont","vt","140","00","ACSSF","0000735",,,,,"50","015",,,,"953400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502,2502,32.15085,77.8206478176733,2502,2450,6,15,0,0,0,31,2502,2492,2440,6,15,0,0,0,31,10,10,0,0,0,0,0,0,2502,2492,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015953500","14000US50015953500","Census Tract 9535, Lamoille County, Vermont","Census Tract 9535, Lamoille County, Vermont","vt","140","00","ACSSF","0000736",,,,,"50","015",,,,"953500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5314,5314,103.8863,51.1520578473723,5314,5049,34,25,14,0,32,160,5314,5269,5025,34,25,14,0,32,139,45,24,0,0,0,0,0,21,5314,5269,45,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"50015953600","14000US50015953600","Census Tract 9536, Lamoille County, Vermont","Census Tract 9536, Lamoille County, Vermont","vt","140","00","ACSSF","0000737",,,,,"50","015",,,,"953600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371,4371,60.20771,72.5986807660885,4371,4263,11,0,39,0,15,43,4371,4313,4205,11,0,39,0,15,43,58,58,0,0,0,0,0,0,4371,4313,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,0,39,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,16
"50017959000","14000US50017959000","Census Tract 9590, Orange County, Vermont","Census Tract 9590, Orange County, Vermont","vt","140","00","ACSSF","0000738",,,,,"50","017",,,,"959000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,2155,33.6624,64.0180139830764,2155,2097,2,29,18,0,0,9,2155,2139,2081,2,29,18,0,0,9,16,16,0,0,0,0,0,0,2155,2139,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,2,0,4
"50017959101","14000US50017959101","Census Tract 9591.01, Orange County, Vermont","Census Tract 9591.01, Orange County, Vermont","vt","140","00","ACSSF","0000739",,,,,"50","017",,,,"959101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115,2115,27.2745,77.5449646870951,2115,2063,14,0,4,0,26,8,2115,2060,2040,8,0,4,0,0,8,55,23,6,0,0,0,26,0,2115,2060,55,8,36,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50017959102","14000US50017959102","Census Tract 9591.02, Orange County, Vermont","Census Tract 9591.02, Orange County, Vermont","vt","140","00","ACSSF","0000740",,,,,"50","017",,,,"959102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530,2530,25.99068,97.3425853710519,2530,2438,8,6,0,0,10,68,2530,2506,2424,8,6,0,0,0,68,24,14,0,0,0,0,10,0,2530,2506,24,10,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50017959200","14000US50017959200","Census Tract 9592, Orange County, Vermont","Census Tract 9592, Orange County, Vermont","vt","140","00","ACSSF","0000741",,,,,"50","017",,,,"959200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,3397,84.39172,40.2527641054708,3397,3390,0,0,0,0,0,7,3397,3301,3294,0,0,0,0,0,7,96,96,0,0,0,0,0,0,3397,3301,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50017959300","14000US50017959300","Census Tract 9593, Orange County, Vermont","Census Tract 9593, Orange County, Vermont","vt","140","00","ACSSF","0000742",,,,,"50","017",,,,"959300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535,2535,32.05382,79.0857409377958,2535,2473,0,52,0,0,0,10,2535,2520,2458,0,52,0,0,0,10,15,15,0,0,0,0,0,0,2535,2520,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50017959400","14000US50017959400","Census Tract 9594, Orange County, Vermont","Census Tract 9594, Orange County, Vermont","vt","140","00","ACSSF","0000743",,,,,"50","017",,,,"959400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768,4768,99.25118,48.0397283693978,4768,4669,16,4,41,0,28,10,4768,4701,4630,16,4,41,0,0,10,67,39,0,0,0,0,28,0,4768,4701,67,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,41,0,0,0,14,0,0,0,0,0,0,0,0,0,19,0,6,2,0
"50017959500","14000US50017959500","Census Tract 9595, Orange County, Vermont","Census Tract 9595, Orange County, Vermont","vt","140","00","ACSSF","0000744",,,,,"50","017",,,,"959500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383,4383,26.55439,165.057431926326,4383,4068,76,23,14,0,19,183,4383,4351,4052,75,23,14,0,19,168,32,16,1,0,0,0,0,15,4383,4351,32,19,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,2,0,0
"50017959600","14000US50017959600","Census Tract 9596, Orange County, Vermont","Census Tract 9596, Orange County, Vermont","vt","140","00","ACSSF","0000745",,,,,"50","017",,,,"959600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,2589,59.67338,43.3861778510171,2589,2489,0,29,20,0,7,44,2589,2566,2479,0,29,20,0,0,38,23,10,0,0,0,0,7,6,2589,2566,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"50017959700","14000US50017959700","Census Tract 9597, Orange County, Vermont","Census Tract 9597, Orange County, Vermont","vt","140","00","ACSSF","0000746",,,,,"50","017",,,,"959700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679,1679,39.30307,42.7193114408252,1679,1621,5,10,15,0,0,28,1679,1676,1618,5,10,15,0,0,28,3,3,0,0,0,0,0,0,1679,1676,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0
"50017959800","14000US50017959800","Census Tract 9598, Orange County, Vermont","Census Tract 9598, Orange County, Vermont","vt","140","00","ACSSF","0000747",,,,,"50","017",,,,"959800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,2776,93.82722,29.5862961527235,2776,2686,0,0,26,0,0,64,2776,2774,2686,0,0,26,0,0,62,2,0,0,0,0,0,0,2,2776,2774,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,9,0,7
"50019951100","14000US50019951100","Census Tract 9511, Orleans County, Vermont","Census Tract 9511, Orleans County, Vermont","vt","140","00","ACSSF","0000748",,,,,"50","019",,,,"951100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,2349,22.23721,105.633737299169,2349,2313,0,17,6,0,0,13,2349,2319,2286,0,17,6,0,0,10,30,27,0,0,0,0,0,3,2349,2319,30,8,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50019951200","14000US50019951200","Census Tract 9512, Orleans County, Vermont","Census Tract 9512, Orleans County, Vermont","vt","140","00","ACSSF","0000749",,,,,"50","019",,,,"951200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,2778,94.27394,29.4673149064783,2778,2615,27,8,44,0,0,84,2778,2754,2591,27,8,44,0,0,84,24,24,0,0,0,0,0,0,2778,2754,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
"50019951300","14000US50019951300","Census Tract 9513, Orleans County, Vermont","Census Tract 9513, Orleans County, Vermont","vt","140","00","ACSSF","0000750",,,,,"50","019",,,,"951300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,1783,90.74094,19.6493435490821,1783,1735,4,0,10,0,0,34,1783,1780,1732,4,0,10,0,0,34,3,3,0,0,0,0,0,0,1783,1780,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"50019951400","14000US50019951400","Census Tract 9514, Orleans County, Vermont","Census Tract 9514, Orleans County, Vermont","vt","140","00","ACSSF","0000751",,,,,"50","019",,,,"951400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,744.6668,2.69382213353884,2006,1945,48,2,3,0,2,6,2006,1998,1939,48,2,3,0,0,6,8,6,0,0,0,0,2,0,2006,1998,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"50019951500","14000US50019951500","Census Tract 9515, Orleans County, Vermont","Census Tract 9515, Orleans County, Vermont","vt","140","00","ACSSF","0000752",,,,,"50","019",,,,"951500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,2529,806.5569,3.13555043498271,2529,2501,0,0,0,0,0,28,2529,2519,2491,0,0,0,0,0,28,10,10,0,0,0,0,0,0,2529,2519,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50019951600","14000US50019951600","Census Tract 9516, Orleans County, Vermont","Census Tract 9516, Orleans County, Vermont","vt","140","00","ACSSF","0000753",,,,,"50","019",,,,"951600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,4529,29.91382,151.401572516938,4529,4412,9,32,3,0,0,73,4529,4457,4396,9,32,3,0,0,17,72,16,0,0,0,0,0,56,4529,4457,72,56,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"50019951700","14000US50019951700","Census Tract 9517, Orleans County, Vermont","Census Tract 9517, Orleans County, Vermont","vt","140","00","ACSSF","0000754",,,,,"50","019",,,,"951700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136,4136,23.80673,173.732387949288,4136,3987,14,19,18,0,20,78,4136,3986,3863,13,19,18,0,0,73,150,124,1,0,0,0,20,5,4136,3986,150,104,28,0,0,0,0,0,0,0,0,0,0,12,0,0,6,6,0,0,0,0,0,0,6,0,0,0,6,18,0,0,0,10,3,0,0,0,5,0,0,0,0,0,0,0,0,0
"50019951800","14000US50019951800","Census Tract 9518, Orleans County, Vermont","Census Tract 9518, Orleans County, Vermont","vt","140","00","ACSSF","0000755",,,,,"50","019",,,,"951800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766,2766,63.94761,43.2541556177094,2766,2541,70,51,32,0,0,72,2766,2750,2534,70,51,32,0,0,63,16,7,0,0,0,0,0,9,2766,2750,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"50019951900","14000US50019951900","Census Tract 9519, Orleans County, Vermont","Census Tract 9519, Orleans County, Vermont","vt","140","00","ACSSF","0000756",,,,,"50","019",,,,"951900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,2489,27.9539,89.0394488314232,2489,2447,0,12,0,0,0,30,2489,2478,2441,0,7,0,0,0,30,11,6,0,5,0,0,0,0,2489,2478,11,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50019952000","14000US50019952000","Census Tract 9520, Orleans County, Vermont","Census Tract 9520, Orleans County, Vermont","vt","140","00","ACSSF","0000757",,,,,"50","019",,,,"952000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1795,23.85036,75.2609077725457,1795,1758,2,10,0,0,2,23,1795,1782,1747,2,10,0,0,0,23,13,11,0,0,0,0,2,0,1795,1782,13,0,0,0,0,2,0,0,0,0,2,0,0,6,0,0,0,0,6,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021962100","14000US50021962100","Census Tract 9621, Rutland County, Vermont","Census Tract 9621, Rutland County, Vermont","vt","140","00","ACSSF","0000758",,,,,"50","021",,,,"962100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815,1815,19.5225,92.9696539134544,1815,1758,0,0,32,0,5,20,1815,1788,1736,0,0,32,0,0,20,27,22,0,0,0,0,5,0,1815,1788,27,15,6,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,22,3,0,0,0,7,0,0,0,0,0,0,0,0,0
"50021962200","14000US50021962200","Census Tract 9622, Rutland County, Vermont","Census Tract 9622, Rutland County, Vermont","vt","140","00","ACSSF","0000759",,,,,"50","021",,,,"962200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906,3906,97.84092,39.9219455843039,3906,3820,18,25,0,0,0,43,3906,3906,3820,18,25,0,0,0,43,0,0,0,0,0,0,0,0,3906,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021962300","14000US50021962300","Census Tract 9623, Rutland County, Vermont","Census Tract 9623, Rutland County, Vermont","vt","140","00","ACSSF","0000760",,,,,"50","021",,,,"962300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,2478,20.52318,120.741526215565,2478,2447,2,2,3,0,4,20,2478,2461,2431,2,2,3,0,3,20,17,16,0,0,0,0,1,0,2478,2461,17,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021962400","14000US50021962400","Census Tract 9624, Rutland County, Vermont","Census Tract 9624, Rutland County, Vermont","vt","140","00","ACSSF","0000761",,,,,"50","021",,,,"962400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,2940,67.8446,43.3343258733245,2940,2934,1,5,0,0,0,0,2940,2932,2926,1,5,0,0,0,0,8,8,0,0,0,0,0,0,2940,2932,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021962500","14000US50021962500","Census Tract 9625, Rutland County, Vermont","Census Tract 9625, Rutland County, Vermont","vt","140","00","ACSSF","0000762",,,,,"50","021",,,,"962500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,222.0053,7.43225451237612,1650,1638,7,0,3,0,0,2,1650,1619,1607,7,0,3,0,0,2,31,31,0,0,0,0,0,0,1650,1619,31,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,20,3,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"50021962600","14000US50021962600","Census Tract 9626, Rutland County, Vermont","Census Tract 9626, Rutland County, Vermont","vt","140","00","ACSSF","0000763",,,,,"50","021",,,,"962600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335,2335,130.2355,17.9290591307759,2335,2297,0,0,11,0,0,27,2335,2238,2200,0,0,11,0,0,27,97,97,0,0,0,0,0,0,2335,2238,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8
"50021962700","14000US50021962700","Census Tract 9627, Rutland County, Vermont","Census Tract 9627, Rutland County, Vermont","vt","140","00","ACSSF","0000764",,,,,"50","021",,,,"962700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048,4048,211.1955,19.1670787663881,4048,3945,50,0,11,0,0,42,4048,4034,3931,50,0,11,0,0,42,14,14,0,0,0,0,0,0,4048,4034,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021962800","14000US50021962800","Census Tract 9628, Rutland County, Vermont","Census Tract 9628, Rutland County, Vermont","vt","140","00","ACSSF","0000765",,,,,"50","021",,,,"962800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916,2916,21.664,134.601198152269,2916,2812,4,0,20,0,37,43,2916,2832,2765,4,0,20,0,0,43,84,47,0,0,0,0,37,0,2916,2832,84,25,7,0,0,5,0,0,0,0,0,5,0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0
"50021963000","14000US50021963000","Census Tract 9630, Rutland County, Vermont","Census Tract 9630, Rutland County, Vermont","vt","140","00","ACSSF","0000766",,,,,"50","021",,,,"963000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3954,3954,2239.145,1.76585296920295,3954,3771,3,0,136,0,20,24,3954,3903,3740,3,0,136,0,0,24,51,31,0,0,0,0,20,0,3954,3903,51,17,0,0,0,20,20,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,136,0,0,0,111,0,0,0,19,6,0,0,0,0,0,0,0,0,0
"50021963100","14000US50021963100","Census Tract 9631, Rutland County, Vermont","Census Tract 9631, Rutland County, Vermont","vt","140","00","ACSSF","0000767",,,,,"50","021",,,,"963100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,3604,6880.665,0.523786596694657,3604,3532,27,5,0,0,0,40,3604,3590,3518,27,5,0,0,0,40,14,14,0,0,0,0,0,0,3604,3590,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021963200","14000US50021963200","Census Tract 9632, Rutland County, Vermont","Census Tract 9632, Rutland County, Vermont","vt","140","00","ACSSF","0000768",,,,,"50","021",,,,"963200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208,3208,1388.192,2.31091997337439,3208,3128,3,17,28,0,0,32,3208,3194,3114,3,17,28,0,0,32,14,14,0,0,0,0,0,0,3208,3194,14,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0
"50021963300","14000US50021963300","Census Tract 9633, Rutland County, Vermont","Census Tract 9633, Rutland County, Vermont","vt","140","00","ACSSF","0000769",,,,,"50","021",,,,"963300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5451,5451,1843.925,2.9561936194299,5451,5303,28,1,50,0,3,66,5451,5358,5213,28,1,50,0,0,66,93,90,0,0,0,0,3,0,5451,5358,93,0,21,0,0,0,0,0,0,0,0,0,0,49,0,0,0,14,3,0,32,0,0,0,23,0,23,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021963400","14000US50021963400","Census Tract 9634, Rutland County, Vermont","Census Tract 9634, Rutland County, Vermont","vt","140","00","ACSSF","0000770",,,,,"50","021",,,,"963400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535,2535,80.97022,31.3078052871287,2535,2428,24,10,28,0,0,45,2535,2495,2388,24,10,28,0,0,45,40,40,0,0,0,0,0,0,2535,2495,40,0,7,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021963500","14000US50021963500","Census Tract 9635, Rutland County, Vermont","Census Tract 9635, Rutland County, Vermont","vt","140","00","ACSSF","0000771",,,,,"50","021",,,,"963500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730,1730,23.4949,73.632995982993,1730,1684,4,4,7,0,0,31,1730,1720,1674,4,4,7,0,0,31,10,10,0,0,0,0,0,0,1730,1720,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"50021963600","14000US50021963600","Census Tract 9636, Rutland County, Vermont","Census Tract 9636, Rutland County, Vermont","vt","140","00","ACSSF","0000772",,,,,"50","021",,,,"963600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669,4669,120.0349,38.8970327275648,4669,4392,153,79,10,0,0,35,4669,4637,4380,142,77,10,0,0,28,32,12,11,2,0,0,0,7,4669,4637,32,14,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,5,5,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0
